"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","hallmark_label","cluster"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",7.8501347280943e-06,5.04651518234634e-05,0.593325476396405,0.515934279071188,1.40366412774111,184,"SLC25A5;CYCS;NDUFS6;ATP5MC1;LDHB;NDUFA6;COX5A;LRPPRC;GOT2;IMMT;ATP5MF;CYC1;VDAC1;HSPA9;MDH2;ATP5F1D;ECI1;FH;MRPS12;NDUFB2;GRPEL1;SLC25A3;NDUFS8;TIMM13;MRPL11;UQCRH;TIMM10;ECHS1;ATP5F1B;ATP5PF;ATP5MC3;ETFB;ATP5F1E;SDHA;UQCRQ;AFG3L2;PHB2;GPI;SLC25A11;COX4I1;NDUFV1;NDUFA4;NDUFAB1;UQCR10;PRDX3;ATP5MG;COX6A1;COX8A;POLR2F;COX5B;UQCRFS1;ATP6V0B;UQCR11;MRPS15;ATP5F1A;TIMM8B;MRPL15;ATP6V1F;IDH2;TIMM17A;NDUFB7;FXN;NDUFS7;PDHA1;TIMM50;MDH1;ACAT1;COX17;AIFM1;NDUFB8;CS;ATP5ME;COX6C;NDUFC2;MRPS11;VDAC2;NDUFB6;NDUFS3;MRPS30;NDUFV2;COX7C;ATP5PO;MRPL35;SUCLG1;VDAC3;NDUFA1;SDHB;ATP5PB;HSD17B10;TOMM22;LDHA;NDUFA9;ETFA;UQCRC1;NDUFB1;IDH3A;GLUD1;BAX;NDUFA7;COX7B;MPC1;DLD;PMPCA;ATP6V0C;COX7A2;NDUFS1;ATP5F1C;DLAT;NDUFA3;NDUFB3;MTRR;COX6B1;SLC25A6;NNT;HADHA;TOMM70;FDX1;NDUFA8;MFN2;NQO2;SDHD","Oxidative Phosphorylation","6"
"HALLMARK_DNA_REPAIR",4.01301909750422e-05,0.000225732324234613,0.557332238758646,0.534592215470744,1.43039109251457,118,"SAC3D1;PCNA;TYMS;FEN1;POLA1;RFC3;POLD3;RFC4;LIG1;RFC2;PRIM1;POLA2;DUT;RPA3;NME1;RPA2;RAD51;PNP;ZWINT;RFC5;POLD1;HPRT1;ALYREF;SSRP1;DDB2;POLE4;IMPDH2;ADRM1;UMPS;POLR2I;CSTF3;POLR2H;NT5C3A;APRT;TAF9;UPF3B;POLR2F;CCNO;SF3A3;NUDT21;POLR2D;RBX1;POLR2E;DGCR8;COX17;MRPL40;GUK1;BCAP31;POLR2J;NME4;AK1;GTF2A2;ITPA","Dna Repair","6"
"HALLMARK_UV_RESPONSE_UP",0.000682336305829537,0.00341168152914768,0.477270815362862,0.521279481422901,1.38499819683141,100,"SIGMAR1;FEN1;RFC4;POLE3;CCNE1;CDK2;CHRNA5;GGH;DDX21;TYRO3;PPIF;PPAT;PARP2;H2AX;PSMC3;STIP1;TARS1;NUP58;PDAP1;AP2S1;GRPEL1;AMD1;TUBA4A;POLR2H;BID;HNRNPU;CLTB;CEBPG;ATP6V1F;BTG3;FKBP4;TFRC;DNAJA1;CYB5B;CDC5L;SELENOW;NKX2-5;AGO2","Uv Response Up","6"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0018998100189981,0.00854914508549145,0.335068558717014,0.520143220895917,1.37300110113367,86,"LSM4;NOLC1;NOP56;CKS1B;EIF4EBP1;DKC1;EXOSC9;NHP2;EIF2S1;IARS1;EXOSC2;H2AX;TARS1;PSAT1;HSPA9;NOP14;MTHFD2;FUS;NPM1;SPCS1;BANF1;KHSRP;SEC11A;EXOSC5;EXOSC4;XPOT;EIF4G1;CEBPG;YIF1A;GEMIN4;RRP9;SRPRA;RPS14;SLC7A5;SRPRB;EIF4E;PDIA6;SPCS3;EEF2;EIF4A1;MTREX;DDX10;EIF4A3;EXOSC10;SSR1;SDAD1;IMP3;PARN;ATP6V0D1;HYOU1","Unfolded Protein Response","6"
"HALLMARK_SPERMATOGENESIS",0.0023004600920184,0.00862672534506901,0.303779434551183,0.576627252875525,1.46146065286296,42,"RFC4;TOPBP1;EZH2;DBF4;NCAPH;CDK1;TTK;BUB1;PSMG1;PARP2;CDKN3;TALDO1;KIF2C;CCNB2;RPL39L;PEBP1;ZC3H14;PRKAR2A;MAST2","Spermatogenesis","6"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.0021997800219978,0.00862672534506901,0.310776919977249,0.513513105637467,1.35893461543037,91,"CDC6;GINS2;RBBP8;XRCC3;SLC29A1;STIL;HPRT1;RNASEH2A;PLK4;CDC20;TOP2A;NXT1;SFN;FABP5;PPIF;GLA;BCL2;DCXR;ETFB;IMPA2;CCND1;FKBP5;IDH2;BTG3;FKBP4;GFUS;SLC7A5;RABEP1;COX6C;DUSP2;ARL3;SCARB1","Estrogen Response Late","6"
"HALLMARK_PEROXISOME",0.0331,0.114576923076923,0.0780352840716953,0.504573252571023,1.29640353731254,51,"MSH2;CTPS1;SLC25A19;TOP2A;CLN6;YWHAH;FDPS;DHCR24;SOD1;PRDX1;FADS1;TSPO;SMARCC1;IDH2;CNBP;PRDX5;ITGB1BP1;HRAS;FIS1;PABPC1","Peroxisome","6"
"HALLMARK_ADIPOGENESIS",0.0968903109689031,0.311433142400046,0.0440560759786921,0.427809612505904,1.14666272855039,123,"SLC25A10;SLC1A5;IMMT;CYC1;MDH2;DDT;TALDO1;HADH;GRPEL1;ATP1B3;SOD1;AK2;ECHS1;SLC19A1;GPHN;ETFB;UQCRQ;ACLY;ELOVL6;MTCH2;NDUFAB1;UQCR10;CHCHD10;PRDX3;COX6A1;COX8A;DHRS7B;UQCR11;MRPL15;NDUFB7;G3BP2;AIFM1;CS;PEMT;SCARB1;GHITM;NDUFS3;ATP5PO;SLC25A1;SUCLG1;RTN3;SDHB;UQCRC1;IDH3A;DHCR7;QDPR;SOWAHC;SAMM50;CD151;COX7B;RAB34;DLD;YWHAG","Adipogenesis","6"
"HALLMARK_ALLOGRAFT_REJECTION",0.161083891610839,0.483251674832517,0.0329279193536928,0.442866133190209,1.14902500240537,61,"BRCA1;NME1;EIF5A;ABCE1;MRPL3;EIF3A;EIF3J;RPL9;UBE2N;NPM1;RPS3A;RPS19;DEGS1;AARS1;EIF3D;FLNA;RPS9;GLMN;AKT1;CSK;GALNT1;RPL39;TRAF2;BCAT1;TAP2;PSMB10;RARS1;WARS1;TPD52;DARS1;ELF4","Allograft Rejection","6"
"HALLMARK_GLYCOLYSIS",0.217078292170783,0.610532696730327,0.0274008896033539,0.409432148464228,1.09310819542867,112,"NASP;STMN1;POLR3K;SLC25A10;CDK1;DEPDC1;CLN6;TXN;GOT2;MIF;PRPS1;MDH2;TALDO1;ENO1;SOD1;TPI1;PGAM1;PAXIP1;B4GALT2;PPIA;KIF2A;PKM;FKBP4;SLC37A4;SDC1;GFUS;MDH1;NDUFV3;GALE;LDHA;PFKP;ARPP19;SLC25A13;GPC1;HDLBP;PYGB;G6PD;B3GAT3;DLD;ME2;PSMC4;GALK1;ALDH7A1;RPE;PGM2;RBCK1;PMM2;PGK1;RARS1","Glycolysis","6"
"HALLMARK_APOPTOSIS",0.246775322467753,0.653228794767582,0.0252068792534422,0.415030699427327,1.0926453146609,82,"BRCA1;HMGB2;CDK2;TOP2A;EBP;SOD1;TNFRSF12A;DAP3;TSPO;CASP2;BID;CCND1;WEE1;DFFA;PAK1;SLC20A1;PEA15;BTG3;DNM1L;DNAJA1;VDAC2;BCAP31","Apoptosis","6"
"HALLMARK_FATTY_ACID_METABOLISM",0.266773322667733,0.666880680353017,0.023919511552438,0.407146662121894,1.07949538685102,95,"H2AZ1;YWHAH;NCAPH2;HSP90AA1;MIF;MDH2;ECI1;FH;DHCR24;HADH;ACAT2;HSPH1;ECHS1;NTHL1;SDHA;PRDX6;APEX1;ODC1;CBR1;PDHA1;MDH1;PCBD1;ADSL;SMS;FASN;SUCLG1;ERP29;MIX23;KMT5A;HSD17B10;LDHA;METAP1;IDI1;DLD;OSTC;ELOVL5;GRHPR;XIST;HSDL2;SDHD;RAP1GDS1;ACADM;ECI2;UROS;SUCLA2;NBN;BLVRA;CBR3","Fatty Acid Metabolism","6"
"HALLMARK_XENOBIOTIC_METABOLISM",0.281571842815718,0.666880680353017,0.0230461985505656,0.408355418786023,1.07791934437093,86,"TMEM97;MTHFD1;HPRT1;GART;PTGES3;AHCY;SLC1A5;PYCR1;PGRMC1;DDT;DCXR;GSTO1;SSR3;PGD;SHMT2;GSS;ACP1;CBR1;PEMT;KARS1;UPP1;LONP1","Xenobiotic Metabolism","6"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.348565143485651,0.784271572842716,0.0197236980892782,0.407404612171785,1.05916019548641,64,"E2F1;CDK1;CDK2;SFN;CDK4;PFN1;UBE2N;RAC1;YWHAB;ACACA;CFL1;HRAS;PRKAR2A;PIN1;EIF4E;MAPK9;ARHGDIA;PTPN11;AKT1;AP2M1;PPP1CA;TRAF2;TRIB3;RPS6KA1;ACTR2;CALR;MAPKAP1;CAMK4;ACTR3;ARF1;CSNK2B;CLTC;PLA2G12A","Pi3k Akt Mtor Signaling","6"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.451825912956478,0.968198384906739,0.0159000713450644,0.408145062268373,1.02581230227907,37,"NDUFA6;TXN;GLRX2;SOD1;PRDX1;PRDX6;GCLM;MGST1;ATOX1;PRDX2;HMOX2;PFKP;G6PD;SRXN1;FTL;PRDX4;SCAF4;TXNRD2;TXNRD1;SELENOS;PRNP;GSR;STK25;LAMTOR5;NQO1;GPX4;NDUFB4","Reactive Oxygen Species Pathway","6"
"HALLMARK_ANGIOGENESIS",0.492462311557789,1,0.145392780236481,-0.243798997558154,-0.975887597748432,16,"STC1;COL3A1;VEGFA;FSTL1;TIMP1;THBD;S100A4;JAG2;JAG1;VCAN;PDGFA;APP;LRPAP1;PTK2;MSX1;VAV2","Angiogenesis","6"
"HALLMARK_P53_PATHWAY",0.61983801619838,1,0.01129864684607,0.362080121696045,0.965658621509871,109,"PCNA;RAD51C;SFN;LDHB;DDB2;TPRKB;SPHK1;DCXR;SLC3A2;HINT1;IRAK1;RPL36;EI24;AEN;NUDT15;RPS12;CCP110;DNTTIP2;SDC1;HRAS;UPP1;H1-2;AK1;RACK1;PIDD1;BAX;RB1;PVT1;RPL18;NOL8;TRIB3;TP53","P53 Pathway","6"
"HALLMARK_IL2_STAT5_SIGNALING",0.613238676132387,1,0.0114574543398436,0.366595421754022,0.962486041051153,78,"CDC6;PNP;CCNE1;AHCY;SLC1A5;BCL2;UMPS;GSTO1;ST3GAL4;PHTF2;UCK2;LCLAT1;ODC1;SLC39A8;PTRH2;ITGAE;PUS1;SYNGR2;NCS1;RNH1;ETV4;DCPS;CKAP4","Il2 Stat5 Signaling","6"
"HALLMARK_BILE_ACID_METABOLISM",0.605002501250625,1,0.0116662152382447,0.378452420169579,0.954977281260707,39,"SLC29A1;PXMP2;DHCR24;SOD1;FADS1;GCLM;IDH2;PRDX5","Bile Acid Metabolism","6"
"HALLMARK_ANDROGEN_RESPONSE",0.705629437056294,1,0.00931832623317324,0.354463172623537,0.921524381394033,64,"PA2G4;CENPN;XRCC5;XRCC6;DHCR24;ADRM1;FADS1;CCND1;FKBP5;UBE2I;STK39;DBI;SMS;SPCS3;SRP19;AKT1;CAMKK2;CDK6;IDI1;LMAN1;ELOVL5;TPD52;SCD;SORD;KRT8;UAP1;TNFAIP8;ANKH;GNAI3;ACTN1;ACSL3;GSR","Androgen Response","6"
"HALLMARK_KRAS_SIGNALING_DN",0.744599618205566,1,0.00852883686118878,0.35435442775413,0.860368801924994,24,"BARD1;MSH5","Kras Signaling Dn","6"
"HALLMARK_TGF_BETA_SIGNALING",0.76,1,0.335068558717014,-0.172504335819072,-0.826983812963051,29,"PMEPA1;ID1;BMP2;MAP3K7;FURIN;SMAD3;CTNNB1;TGFB1;APC;SKI;BMPR1A;CDK9;WWTR1;SMURF1;HIPK2;TJP1;BCAR3;SMAD1;TRIM33;FNTA;ENG;SPTBN1;UBE2D3;NCOR2;HDAC1;FKBP1A;RHOA;PPP1CA","Tgf Beta Signaling","6"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.919108089191081,1,0.00428000963134474,0.307958967415127,0.813280100377568,87,"RBBP8;MYBL1;NXT1;SFN;PPIF;GLA;BCL2;MYBBP1A;CCND1;FKBP5;FKBP4;SLC7A5;AKAP1;WWC1;ARL3;SCARB1;FASN","Estrogen Response Early","6"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.895910408959104,1,0.00491753159703622,0.307292752064266,0.788552433652888,50,"TMEM97;FDPS;FABP5;EBP;ACAT2;TNFRSF12A;CYP51A1;FASN;ANXA5;SQLE;DHCR7;IDI1;TRIB3;GPX8;PMVK","Cholesterol Homeostasis","6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.944005599440056,1,0.00351366373702736,0.29806835457129,0.78679902495812,86,"PNP;PSME2;PSMA3;NUP93;MTHFD2;OAS3;PSMA2;PNPT1;PSMB2;SLC25A28;UPP1;EIF2AK2;LAP3;TRIM14;PFKP;PSMB8;SRI;PTPN1;ISOC1;PSMB10;RBCK1;WARS1;CASP3;NAMPT;PTPN2;PLSCR1;IFI30;GCH1;IFNAR2;TRIM26;RAPGEF6;PSME1;LYSMD2;STAT1;PSMB9;NOD1;LY6E","Interferon Gamma Response","6"
"HALLMARK_APICAL_SURFACE",0.832398245435071,1,0.0068526539656447,0.328379177800028,0.760482184743786,16,"BRCA1","Apical Surface","6"
"HALLMARK_HYPOXIA",0.95980401959804,1,0.0029523988210174,0.287888198809883,0.755842425451218,78,"MIF;BCL2;ENO1;TPI1;GPI;CSRP2;SLC37A4;PRDX5;SCARB1;SLC25A1;GAPDH;LDHA;PFKP;GPC1;HDLBP;GALK1;PFKL;GRHPR;CAV1;PGM2;CAVIN1;ILVBL;PGK1;PRKCA;TPD52","Hypoxia","6"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.857782299084435,1,0.00622332857018051,0.316169134119137,0.737608027133113,17,"SKP2;HDAC2;CUL1;TP53;MYC","Wnt Beta Catenin Signaling","6"
"HALLMARK_HEME_METABOLISM",0.988801119888011,1,0.00153535031954583,0.258076566513363,0.678916232133065,81,"GMPS;E2F2;H4C3;HMBS;GLRX5;HDGF;GCLM;RAD23A;MFHAS1;MOCOS;TFRC;PRDX2;EIF2AK1;TCEA1;UBAC1;NNT;BSG;SLC10A3;UROS;BLVRA;TOP1;MBOAT2;XPO7;BLVRB;HTRA2;MPP1;UROD;PGLS;MGST3;TFDP2;HAGH;RCL1;ANK1;ABCG2;PSMD9;SLC66A2;SLC7A11;ISCA1;PIGQ;CDC27;ADIPOR1;GCLC;ENDOD1;ARL2BP;GAPVD1","Heme Metabolism","6"
"HALLMARK_PROTEIN_SECRETION",0.99040095990401,1,0.00142030959077338,0.248416169698495,0.646379001725305,65,"GLA;AP2S1;SOD1;ANP32E;DNM1L;CLTA;TMX1;RER1;AP2M1;COPE;ZW10;KRT18;M6PR;LMAN1;TMED2;PPT1;TPD52;ARF1;GNAS;SCAMP3;CLTC;CD63;NAPA;YKT6;MAPK1;ATP1A1;RAB2A;ERGIC3;RAB14;EGFR;CAV2;AP3B1;NAPG;GOLGA4;VPS45;AP2B1;STAM","Protein Secretion","6"
"HALLMARK_COMPLEMENT",0.996300369963004,1,0.000879141093748984,0.241438146825761,0.634312872841675,79,"CALM1;PFN1;USP14;KIF2A;DOCK10;ATOX1;DGKH;LAP3;RNF4;PRSS3;ANXA5;GNB4;RABIF;RHOG;CALM3;CSRP1;FDX1;CASP3;PPP4C;CDA;GNB2;PLSCR1;GNAI3;CTSH;GNAI2;GRB2;TFPI2;ME1;MSRB1;PSMB9","Complement","6"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.987001299870013,1,0.00165563950708861,0.239980404934858,0.614179946156088,48,"PSME2;PSMA3;PNPT1;SLC25A28;EIF2AK2;LAP3;TRIM14;PSMB8;WARS1;PLSCR1;IFI30;PROCR;NUB1;TRIM26;PSME1;PSMB9;CNP;LY6E","Interferon Alpha Response","6"
"HALLMARK_APICAL_JUNCTION",1,1,0,0.194204670354517,0.51286960443275,87,"YWHAH;PFN1;TUBG1;HADH;LAMA3;ADAM15;ARPC2;EPB41L2;FSCN1;ACTB;HRAS;ACTN4;VAV2","Apical Junction","6"
"HALLMARK_NOTCH_SIGNALING",0.986876907426246,1,0.00253703961517197,0.212892282596898,0.496667889468906,17,"CCND1;RBX1;CUL1;PRKCA;SKP1;SAP30;APH1A;PSENEN;NOTCH1","Notch Signaling","6"
"HALLMARK_MYOGENESIS",0.999600039996,1,0.00028858230093468,0.189233586710476,0.491217610195814,62,"FDPS;TPM3;SPHK1;TEAD4;MAPK12;SYNGR2;AK1;ADAM12;RB1;BAG1;TPM2;SCD;PRNP;NQO1;BIN1;CDH13;MYO1C;PDLIM7;HBEGF;SORBS3;NCAM1;NAV2;NOTCH1;APP;FLII;MYH9;ABLIM1;SPTAN1;PKIA;ITGB1;CNN3","Myogenesis","6"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1,1,0,0.179926933604539,0.476416600762332,92,"MCM7;LAMA3;TNFRSF12A;CALU;SDC1;CDH2;COLGALT1;PLOD3;IL32;FLNA;ADAM12;GPC1;PCOLCE2;PFN2;PVR;EMP3;MSX1;TPM2;FSTL3;SDC4;PPIB;CAPG;SERPINH1","Epithelial Mesenchymal Transition","6"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.995374094931617,1,0.00147170084236388,0.187093498834334,0.452699575525727,23,"TNFRSF12A;PTPN11;PTPN1;HAX1;PTPN2;TNFRSF1B;GRB2;STAT1;CD44;IL15RA;IL6ST;CD9;TYK2","Il6 Jak Stat3 Signaling","6"
"HALLMARK_COAGULATION",0.999399819945984,1,0.000456425677887224,0.159046843067201,0.402473638437171,41,"RAC1;F12;WDR1;ACOX2;CAPN2;RABIF;CSRP1;GNB2;CTSH;TFPI2;ISCU;PLAT;PEF1;PREP;ARF4;GDA;ANXA1;CD9;GNG12","Coagulation","6"
"HALLMARK_INFLAMMATORY_RESPONSE",1,1,0,0.136776071505818,0.357945889519784,74,"SLC7A1;SPHK1;ADRM1;EIF2AK2;SLC31A1;SGMS2;SRI;IL7R;PVR;MYC;RHOG;EMP3;NAMPT;GCH1;SELENOS;TNFRSF1B;GNAI3;DCBLD2;LY6E;ATP2A2;SLC7A2;HBEGF;LYN;CD55;IL15RA;RGS16;IL18;ATP2B1;INHBA;HIF1A;MET;KIF1B;MXD1;ICAM1;ADORA2B;NFKB1;SLC11A2;MARCO;ADGRE1;TPBG;LDLR;RIPK2;IFITM1;RAF1;TAPBP;ATP2C1;MSR1","Inflammatory Response","6"
"HALLMARK_KRAS_SIGNALING_UP",,,,-0.130237972064149,,65,"PRDM1;MAFB;GPNMB;CPE;ADGRL4;SPARCL1;SCG5;TNFAIP3;DNMBP;IL33;BMP2;DUSP6;EREG;LAPTM5;GNG11;GYPC;ADAM17;F2RL1;ETS1;CROT;CCSER2;ST6GAL1;SDCCAG8;SLPI;IL1B;CA2;CBR4;ATG10;CBL;RABGAP1L;ITGBL1;RBM4;MPZL2;ITGA2;USP12;AKT2;MMD;EPHB2;STRN;TOR1AIP2;INHBA;RGS16;PRRX1;HBEGF;PLAT;TMEM158;PTBP2;ENG;ZNF639;ETV5;PTCD2;DCBLD2;ANKH;TNFRSF1B;WDR33;YRDC;IL7R;PSMB8;NIN;ETV4;GFPT2;PLEK2;PRELID3B;FBXO4;LCP1","Kras Signaling Up","6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",,,,-0.0905787697897742,,91,"PNRC1;SAT1;BTG1;ABCA1;IFIT2;CCL5;VEGFA;MCL1;KLF6;TNFAIP3;RHOB;IER2;PMEPA1;NFKBIA;NR4A2;KLF2;MARCKS;NR4A1;ATF3;TNC;GADD45B;BMP2;TNIP1;TUBB2A;PLK2;SGK1;F2RL1;SMAD3;RELB;PTPRE;PFKFB3;TNFAIP2;NFE2L2;DRAM1;DENND5A;IL1A;HES1;CXCL3;SQSTM1;RELA;IL1B;TAP1;EHD1;DUSP5;ETS2;CXCL2;PDLIM5;RIPK2;JAG1;LDLR;IER5;LAMB3;MAP2K3;GADD45A;NFKB1;ICAM1;PTX3;MXD1;RCAN1;INHBA;PANX1;ATP2B1;IL18;IL6ST;CLCF1;IL15RA;TNIP2;B4GALT5;SOD2;HBEGF;SLC2A6;CD44;B4GALT1;LITAF;TNFAIP8;GCH1;SDC4;NAMPT;CD83;YRDC;TRIP10;MYC;IL7R;FJX1;GFPT2;FOSL1;DUSP2;BTG3;CCND1;PHLDA2;SPHK1","Tnfa Signaling via Nfkb","6"
"HALLMARK_UV_RESPONSE_DN",,,,-0.0709024894740064,,78,"CDON;CITED2;COL3A1;RUNX1;ADD3;LAMC1;ID1;LPAR1;ATRN;SDC2;GRK5;ATRX;RXRA;COL1A1;NOTCH2;NEK7;GJA1;TGFBR2;EFEMP1;SCAF8;HAS2;SNAI2;SPOP;SCHIP1;DYRK1A;CDC42BPA;SMAD3;LTBP1;PHF3;DLC1;ARHGEF9;MT1E;BCKDHB;BMPR1A;SYNJ2;ADGRL2;NIPBL;PEX14;PDLIM5;ATP2C1;CDK13;DMAC2L;LDLR;KCNMA1;NFKB1;MAPK14;INSIG1;DDAH1;ADORA2B;TJP1;PMP22;MET;APBB2;ATP2B1;ABCC1;PRKCE;PPARG;MTA1;PRDM2;RASA2;RND3;MIOS;MRPS31;DLG1;SIPA1L1;MAP1B;ANXA2;TENT4A;AGGF1;AMPH;PRKCA;MYC;CAV1","Uv Response Dn","6"
"HALLMARK_MYOGENESIS",0.00272882319499716,0.117339397384878,0.297232921999731,0.677651925788428,1.53849564744029,51,"DMD;SGCG;COL15A1;TPD52L1;IGFBP7;CKB;NQO1;CLU;CNN3;MB","Myogenesis","8"
"HALLMARK_KRAS_SIGNALING_DN",0.0117662612374405,0.126487308302485,0.152675855527469,0.753373335788391,1.50537218560944,20,"IGFBP2;GAMT;COPZ2;TENM2;TFF2;GPRC5C;TCF7L1","Kras Signaling Dn","8"
"HALLMARK_MTORC1_SIGNALING",0.0103664921465969,0.126487308302485,0.144645572264101,0.585171966804777,1.39977443281288,97,"PHGDH;IGFBP5;NIBAN1;SERPINH1;NUPR1;HSP90B1;ME1;PSAT1;WARS1;TCEA1;TRIB3;SLC7A11;ADD3;SERP1;CTH;MTHFD2;SHMT2;IDH1;TXNRD1;G6PD","Mtorc1 Signaling","8"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0061444413818977,0.126487308302485,0.407017918923954,-0.398672146260568,-1.3881955057995,121,"KYNU;SOD2;PMEPA1;JUN;B4GALT5;TNFAIP6;CEBPB;SDC4;TNFAIP3;MCL1;BHLHE40;PTGER4;CCL20;SPHK1;SGK1;SIK1;CXCL1;HES1;NAMPT;CXCL2;PTGS2;IL1B;INHBA;RHOB;MARCKS;IL1A;PNRC1;CXCL11;ZC3H12A;EFNA1;NR4A1;CXCL3;IER2;ZBTB10;EGR1;PANX1;BCL6;CCNL1;CD83;TNC;PLK2;ZFP36;DUSP1","Tnfa Signaling via Nfkb","8"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0332610267534346,0.286044830079537,0.0857131468775338,0.65175749042047,1.408188916679,34,"HSP90B1;CHAC1;PDIA6;PSAT1;SERP1;EIF4EBP1;MTHFD2","Unfolded Protein Response","8"
"HALLMARK_E2F_TARGETS",0.042293537564285,0.303103685877376,0.321775918075361,-0.353054184622425,-1.24085545706643,131,"TRIP13;BRCA2;CSE1L;RAD51AP1;PDS5B;TUBB;SPC25;CDC20;LIG1;CIT;MYBL2;ASF1B;NCAPD2;E2F8;KIF22;DIAPH3;CDCA8;HMMR;AURKA;RRM2;DLGAP5;PLK1;BUB1B;CENPM;MCM7;GINS4;KIF4A;MKI67;AURKB;TOP2A;DEPDC1;PLK4;GINS1;MCM4;PRIM2;KIF2C;CDC25B;CKS1B;CHEK1;MCM5;MYC;MCM2;PSMC3IP;TCF19;TK1;CCNB2","E2f Targets","8"
"HALLMARK_MYC_TARGETS_V2",0.0516749821810406,0.317432033397821,0.119145934080369,-0.655081948787226,-1.49341737354557,16,"HK2;RCL1;PLK1;PLK4;MCM4;MCM5;MYC","Myc Targets V2","8"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.0640009606147935,0.344005163304515,0.0608321173593861,0.620115959784336,1.3438425618332,35,"OAT;ACADSB;COX7B;UQCR11;NQO2;CYB5R3;ETFB;IDH1","Oxidative Phosphorylation","8"
"HALLMARK_APICAL_JUNCTION",0.092917406749556,0.383618601647021,0.0477499829963807,0.553628727048311,1.27730304341174,60,"CD99;TNFRSF11B;GAMT;PTPRC;CDH8;VCAM1;CLDN7;ITGA10;NEGR1;FBN1;ACTG2;AKT3;CDH11;RRAS","Apical Junction","8"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0981349911190053,0.383618601647021,0.046343236109192,0.550399920913089,1.2698537119345,60,"AR;TPD52L1;PLAAT3;CLDN7;BLVRB;FHL2;ADD3;OLFML3;SYT12;RPS6KA2;CXCL12","Estrogen Response Early","8"
"HALLMARK_G2M_CHECKPOINT",0.0921478751226087,0.383618601647021,0.287805130535564,-0.33356807850189,-1.17236896924162,131,"BRCA2;UBE2C;CENPF;PDS5B;TTK;PBK;CDC20;MARCKS;MYBL2;RASAL2;KIF22;CCNA2;KIF15;HMMR;AURKA;TOP1;FOXN3;PLK1;BUB1;GINS2;TPX2;RBL1;KIF4A;MKI67;POLQ;CHAF1A;KNL1;AURKB;TOP2A;CDC45;TROAP;HSPA8;PLK4;PRIM2;CDC6;E2F1;STIL;KIF2C;CDC25B;CKS1B;CHEK1;MCM5;CUL4A;MYC;MCM2","G2m Checkpoint","8"
"HALLMARK_FATTY_ACID_METABOLISM",0.144503233392122,0.477972233527789,0.0385500902673702,0.565613883801898,1.2452436752711,39,"ALDH3A1;UROS;EPHX1;ME1;ERP29;UROD;CBR3;PSME1;IDH1;GPD2;GSTZ1","Fatty Acid Metabolism","8"
"HALLMARK_COMPLEMENT",0.143646408839779,0.477972233527789,0.141072897117004,-0.352168840399654,-1.15097857534423,75,"FN1;KYNU;C3;S100A9;CP;CFH;CD36;COL4A2;CEBPB;CTSS;TFPI2;TNFAIP3;ZFPM2;DGKH","Complement","8"
"HALLMARK_ANGIOGENESIS",0.216455696202532,0.563208981405684,0.0338338510521825,0.638041513418795,1.21841302452048,15,"FGFR1;LRPAP1;NRP1;TIMP1","Angiogenesis","8"
"HALLMARK_APOPTOSIS",0.213098514034122,0.563208981405684,0.0294489133351372,0.503616346624393,1.16867214743825,64,"LGALS3;BGN;ANXA1;SOD1;CLU;TIMP3;TSPO;CTH;TIMP1;EMP1;TXNIP","Apoptosis","8"
"HALLMARK_DNA_REPAIR",0.213114754098361,0.563208981405684,0.0804588724057859,-0.396807287023314,-1.14094217224649,40,"NELFCD;SDCBP;TYMS;ADA;SRSF6;POLR1D;LIG1;ZWINT;FEN1;POLR2H;RFC5;RAE1","Dna Repair","8"
"HALLMARK_MITOTIC_SPINDLE",0.222664015904573,0.563208981405684,0.135862926377654,-0.321004530342085,-1.07895450833352,92,"MAPRE1;BRCA2;STAU1;CENPF;RICTOR;TTK;ANLN;MYO1E;EPB41L2;MARCKS;RASAL2;KIF22;KIF15;BCAR1;AURKA;DLGAP5;PLK1;BUB1;TPX2;CEP72;KIF4A;FGD6;KNTC1;TOP2A;KIF3B;EZR","Mitotic Spindle","8"
"HALLMARK_TGF_BETA_SIGNALING",0.272456205739843,0.58102167393675,0.0513917494830751,-0.499997222051114,-1.15622432654504,17,"PMEPA1;ID1;PPP1R15A;SKI;ARID4B;CTNNB1;JUNB;TGFB1;BMP2","Tgf Beta Signaling","8"
